transaction_id,transaction_date,hour,amount_usd,category,country,payment_method,card_type,device_type,browser,account_age_days,tx_last_24h,n_items,addr_mismatch,form_fill_time_sec,email_domain,vpn_detected,is_fraud
TXN1008703,2023-06-30 20:18:00,20,402.04,Electronics,DE,credit_card,Discover,desktop,Safari,1567,1,1,0,72,icloud.com,0,0
TXN1006608,2023-06-24 09:37:00,9,1397.6,Luxury,US,credit_card,Discover,desktop,Chrome,17,2,1,0,151,yahoo.com,0,0
TXN1002820,2023-02-08 16:12:00,16,178.53,Gaming,BR,credit_card,Visa,desktop,Chrome,451,1,1,0,63,hotmail.com,0,0
TXN1007535,2023-04-13 12:36:00,12,325.61,Luxury,IN,credit_card,Visa,desktop,Chrome,162,1,1,0,83,icloud.com,0,0
TXN1002260,2023-08-06 14:07:00,14,43.66,Fashion,UK,credit_card,Mastercard,desktop,Edge,794,1,5,0,119,hotmail.com,0,0
TXN1002239,2023-01-14 10:23:00,10,1253.0,Luxury,US,debit_card,Discover,desktop,Safari,712,2,4,0,71,icloud.com,0,0
TXN1006021,2023-01-11 06:43:00,6,520.86,Travel,US,credit_card,Visa,mobile,Chrome,743,1,2,0,127,hotmail.com,0,0
TXN1000782,2023-11-03 18:58:00,18,71.05,Fashion,US,digital_wallet,Visa,mobile,Safari,505,2,1,0,83,yahoo.com,0,0
TXN1000932,2023-02-17 10:28:00,10,285.15,Electronics,FR,digital_wallet,Amex,mobile,Unknown,96,1,2,0,155,outlook.com,0,0
TXN1006202,2023-10-23 15:25:00,15,119.09,Fashion,IN,debit_card,Amex,mobile,Edge,227,1,4,0,74,gmail.com,0,0
TXN1002412,2023-06-02 10:40:00,10,29.77,Gift Cards,IN,credit_card,Visa,desktop,Chrome,6,1,2,1,185,gmail.com,0,0
TXN1006997,2023-11-01 10:32:00,10,119.76,Gaming,UK,credit_card,Discover,desktop,Chrome,207,1,2,0,66,icloud.com,0,0
TXN1009115,2023-11-02 10:13:00,10,37.2,Gift Cards,UK,debit_card,Visa,desktop,Firefox,92,2,1,0,158,hotmail.com,0,0
TXN1001156,2023-03-03 18:23:00,18,213.9,Travel,US,debit_card,Mastercard,desktop,Chrome,1033,1,4,0,152,icloud.com,1,0
TXN1008107,2023-08-21 11:25:00,11,288.94,Electronics,IN,digital_wallet,Discover,desktop,Chrome,850,1,3,0,74,yahoo.com,0,0
TXN1005805,2023-04-08 18:12:00,18,64.96,Fashion,DE,digital_wallet,Amex,desktop,Edge,280,2,2,0,98,icloud.com,0,0
TXN1004879,2023-01-04 13:19:00,13,50.82,Fashion,RU,digital_wallet,Amex,desktop,Chrome,687,1,1,0,46,hotmail.com,0,0
TXN1003309,2023-05-08 06:33:00,6,56.29,Gift Cards,FR,credit_card,Visa,mobile,Firefox,1237,1,3,0,121,yahoo.com,0,0
TXN1008961,2023-06-22 11:06:00,11,64.62,Fashion,UK,prepaid_card,Visa,tablet,Chrome,658,1,6,0,127,icloud.com,0,0
TXN1001702,2023-12-30 11:19:00,11,251.81,Travel,US,credit_card,Mastercard,mobile,Safari,836,1,1,0,71,yahoo.com,0,0
TXN1002492,2023-04-04 09:44:00,9,543.87,Electronics,UK,digital_wallet,Amex,mobile,Firefox,507,1,1,0,80,yahoo.com,0,0
TXN1003706,2023-07-15 08:56:00,8,85.53,Gaming,UK,digital_wallet,Amex,mobile,Chrome,736,2,1,0,74,hotmail.com,0,0
TXN1008276,2023-01-06 06:07:00,6,380.12,Jewelry,FR,debit_card,Discover,mobile,Chrome,407,1,1,0,82,yahoo.com,0,0
TXN1000286,2023-11-21 05:09:00,5,106.68,Electronics,CN,digital_wallet,Visa,mobile,Unknown,12,5,6,0,2,tempmail.com,0,1
TXN1001608,2023-03-05 07:19:00,7,283.46,Travel,IN,digital_wallet,Discover,mobile,Firefox,50,1,1,0,173,outlook.com,0,0
TXN1006631,2023-08-16 06:50:00,6,43.7,Fashion,UK,debit_card,Amex,mobile,Chrome,542,2,2,0,113,icloud.com,0,0
TXN1008278,2023-05-05 13:29:00,13,96.59,Electronics,CN,prepaid_card,Amex,mobile,Chrome,1060,1,1,0,84,gmail.com,0,0
TXN1007315,2023-01-29 15:58:00,15,88.34,Software,US,credit_card,Visa,mobile,Chrome,16,4,1,0,110,hotmail.com,0,0
TXN1002252,2023-02-15 17:33:00,17,639.01,Travel,FR,debit_card,Discover,mobile,Chrome,76,1,1,0,122,yahoo.com,1,0
TXN1007415,2023-07-29 20:23:00,20,62.7,Fashion,US,credit_card,Visa,desktop,Chrome,514,4,1,0,121,yahoo.com,0,0
TXN1008365,2023-03-13 06:15:00,6,275.57,Electronics,US,prepaid_card,Discover,mobile,Chrome,881,1,2,0,2,outlook.com,0,0
TXN1001891,2023-07-02 09:08:00,9,56.21,Fashion,IN,digital_wallet,Visa,desktop,Firefox,628,4,1,0,72,gmail.com,0,0
TXN1005062,2023-09-01 19:38:00,19,815.95,Luxury,IN,debit_card,Mastercard,mobile,Chrome,148,2,2,0,126,icloud.com,0,0
TXN1006120,2023-11-02 13:28:00,13,252.27,Travel,US,debit_card,Mastercard,desktop,Chrome,214,2,5,0,127,gmail.com,0,0
TXN1000563,2023-10-01 11:18:00,11,42.8,Gift Cards,BR,debit_card,Visa,desktop,Chrome,568,1,1,0,193,outlook.com,0,0
TXN1000291,2023-09-05 02:50:00,2,195.97,Electronics,RU,prepaid_card,Visa,desktop,Chrome,49,4,2,1,6,guerrillamail.com,0,1
TXN1004716,2023-05-09 13:56:00,13,535.04,Luxury,US,credit_card,Visa,mobile,Firefox,475,1,4,0,112,gmail.com,0,0
TXN1007708,2023-04-27 12:32:00,12,126.04,Electronics,US,digital_wallet,Mastercard,desktop,Chrome,232,1,4,0,70,outlook.com,0,0
TXN1006349,2023-05-23 14:06:00,14,220.29,Fashion,IN,debit_card,Discover,desktop,Safari,450,1,1,0,41,icloud.com,0,0
TXN1000169,2023-07-05 23:01:00,23,566.14,Travel,CN,prepaid_card,Mastercard,tablet,Chrome,14,3,1,1,2,guerrillamail.com,1,1
TXN1000267,2023-08-27 03:06:00,3,89.92,Electronics,NG,credit_card,Visa,mobile,Unknown,35,9,4,0,7,hotmail.com,0,1
TXN1004638,2023-07-23 19:17:00,19,60.67,Fashion,FR,credit_card,Mastercard,mobile,Safari,1138,1,1,0,129,gmail.com,0,0
TXN1007077,2023-03-09 16:46:00,16,275.38,Electronics,BR,digital_wallet,Visa,desktop,Chrome,1717,1,1,1,112,yahoo.com,0,0
TXN1003355,2023-02-19 11:07:00,11,49.86,Fashion,US,credit_card,Amex,mobile,Chrome,994,1,2,0,135,outlook.com,0,0
TXN1008279,2023-07-05 12:42:00,12,94.93,Fashion,US,credit_card,Discover,tablet,Edge,379,1,2,0,74,outlook.com,1,0
TXN1000315,2023-05-28 04:10:00,4,211.45,Electronics,US,prepaid_card,Visa,mobile,Chrome,12,5,5,0,6,outlook.com,1,1
TXN1006728,2023-09-23 18:01:00,18,23.22,Gift Cards,CN,digital_wallet,Amex,desktop,Edge,574,1,1,0,135,yahoo.com,0,0
TXN1009495,2023-07-30 07:00:00,7,127.28,Electronics,US,credit_card,Discover,desktop,Safari,42,1,4,0,134,hotmail.com,0,0
TXN1004067,2023-11-05 07:49:00,7,478.71,Electronics,BR,debit_card,Visa,tablet,Safari,680,1,1,0,140,outlook.com,0,0
TXN1000245,2023-10-16 09:07:00,9,148.65,Gaming,UK,credit_card,Visa,desktop,Unknown,49,4,7,1,2,throwam.com,1,1
TXN1000252,2023-07-21 10:33:00,10,104.93,Gift Cards,CN,digital_wallet,Mastercard,desktop,Firefox,30,6,6,1,2,gmail.com,0,1
TXN1001111,2023-02-09 18:06:00,18,1343.19,Luxury,US,credit_card,Discover,tablet,Safari,265,3,2,0,89,gmail.com,0,0
TXN1004801,2023-07-14 12:38:00,12,1240.6,Luxury,US,credit_card,Discover,desktop,Firefox,711,1,2,0,90,icloud.com,0,0
TXN1001713,2023-03-03 06:07:00,6,898.35,Electronics,US,credit_card,Discover,desktop,Safari,240,1,1,0,70,outlook.com,0,0
TXN1000050,2023-07-27 02:35:00,2,259.21,Fashion,BR,credit_card,Discover,mobile,Chrome,9,3,10,0,2,throwam.com,0,1
TXN1001835,2023-05-06 17:29:00,17,171.58,Travel,DE,digital_wallet,Discover,tablet,Unknown,1549,2,1,0,109,outlook.com,0,0
TXN1007896,2023-07-02 12:09:00,12,115.71,Gaming,FR,debit_card,Discover,desktop,Chrome,151,1,3,0,57,gmail.com,0,0
TXN1003383,2023-08-02 12:57:00,12,31.7,Gift Cards,US,debit_card,Mastercard,mobile,Chrome,425,2,2,1,82,outlook.com,0,0
TXN1006410,2023-02-22 19:07:00,19,43.14,Gaming,UK,digital_wallet,Amex,mobile,Safari,205,3,1,0,111,gmail.com,0,0
TXN1004313,2023-08-25 12:07:00,12,69.19,Gaming,FR,debit_card,Discover,desktop,Edge,164,1,3,0,94,hotmail.com,0,0
TXN1000872,2023-09-08 11:44:00,11,70.96,Fashion,FR,credit_card,Amex,desktop,Safari,910,1,1,0,101,outlook.com,0,0
TXN1001254,2023-08-14 13:26:00,13,95.08,Software,US,debit_card,Visa,desktop,Safari,739,2,6,0,121,icloud.com,0,0
TXN1008881,2023-12-14 16:14:00,16,47.69,Gift Cards,UK,digital_wallet,Visa,desktop,Safari,1963,3,1,0,81,outlook.com,0,0
TXN1005851,2023-08-05 16:13:00,16,612.82,Jewelry,UK,debit_card,Amex,tablet,Chrome,848,1,4,0,59,hotmail.com,0,0
TXN1005702,2023-04-21 18:29:00,18,57.97,Gaming,US,prepaid_card,Visa,mobile,Firefox,685,1,1,1,114,hotmail.com,0,0
TXN1008103,2023-07-16 06:18:00,6,53.96,Fashion,US,digital_wallet,Amex,desktop,Chrome,396,2,2,0,74,hotmail.com,0,0
TXN1002098,2023-02-23 18:30:00,18,56.52,Software,RU,debit_card,Amex,desktop,Firefox,424,2,1,1,46,icloud.com,0,0
TXN1005128,2023-09-18 11:34:00,11,614.39,Electronics,US,digital_wallet,Mastercard,mobile,Chrome,461,1,2,0,109,gmail.com,0,0
TXN1000248,2023-06-07 06:46:00,6,267.61,Travel,US,credit_card,Mastercard,mobile,Unknown,10,6,2,1,2,tempmail.com,0,1
TXN1006561,2023-12-13 14:31:00,14,113.33,Jewelry,US,credit_card,Amex,mobile,Safari,634,1,2,0,177,icloud.com,0,0
TXN1001339,2023-12-03 06:47:00,6,39.52,Fashion,FR,debit_card,Mastercard,desktop,Firefox,1146,2,4,0,102,outlook.com,0,0
TXN1007017,2023-09-16 07:28:00,7,128.87,Travel,FR,debit_card,Discover,desktop,Safari,243,3,2,0,90,yahoo.com,0,0
TXN1002110,2023-03-23 15:22:00,15,73.07,Gift Cards,US,debit_card,Mastercard,desktop,Edge,606,2,1,0,53,icloud.com,0,0
TXN1001569,2023-02-16 14:18:00,14,34.3,Fashion,US,debit_card,Visa,desktop,Chrome,1454,1,1,0,145,outlook.com,0,0
TXN1001726,2023-01-24 07:33:00,7,270.1,Travel,US,digital_wallet,Visa,desktop,Chrome,44,1,1,0,117,hotmail.com,0,0
TXN1008384,2023-04-06 18:15:00,18,250.75,Travel,US,credit_card,Visa,mobile,Safari,1841,1,1,0,34,gmail.com,0,0
TXN1006940,2023-10-27 18:03:00,18,68.3,Software,US,digital_wallet,Visa,desktop,Firefox,465,1,1,0,172,outlook.com,0,0
TXN1004395,2023-06-29 16:07:00,16,114.65,Fashion,UK,digital_wallet,Visa,desktop,Chrome,239,2,1,0,32,yahoo.com,0,0
TXN1002420,2023-01-12 13:11:00,13,154.67,Electronics,FR,credit_card,Mastercard,mobile,Chrome,309,1,1,0,193,hotmail.com,0,0
TXN1003045,2023-12-23 09:35:00,9,580.53,Travel,BR,debit_card,Amex,mobile,Chrome,150,1,5,1,45,gmail.com,0,0
TXN1005503,2023-07-19 13:12:00,13,84.31,Gift Cards,IN,debit_card,Mastercard,desktop,Chrome,733,1,1,1,124,icloud.com,0,0
TXN1003703,2023-10-29 18:16:00,18,285.02,Travel,BR,credit_card,Amex,mobile,Chrome,23,4,3,0,44,gmail.com,0,0
TXN1008191,2023-01-31 13:35:00,13,586.13,Electronics,US,credit_card,Discover,mobile,Safari,198,4,1,0,43,gmail.com,0,0
TXN1005331,2023-02-22 09:45:00,9,90.25,Fashion,BR,digital_wallet,Discover,tablet,Chrome,425,2,4,0,57,yahoo.com,0,0
TXN1009808,2023-10-16 18:07:00,18,222.84,Electronics,IN,prepaid_card,Mastercard,desktop,Chrome,332,1,1,0,23,gmail.com,0,0
TXN1000447,2023-06-14 11:17:00,11,1253.72,Luxury,CN,digital_wallet,Visa,mobile,Chrome,654,3,1,0,123,icloud.com,0,0
TXN1007894,2023-07-25 18:22:00,18,71.14,Gaming,FR,credit_card,Discover,desktop,Firefox,1167,1,1,0,13,icloud.com,0,0
TXN1008728,2023-12-29 10:26:00,10,93.35,Gaming,IN,debit_card,Visa,desktop,Chrome,673,1,3,0,125,outlook.com,0,0
TXN1007828,2023-05-01 16:41:00,16,102.66,Gaming,FR,credit_card,Visa,desktop,Chrome,374,2,3,0,59,icloud.com,0,0
TXN1001768,2023-11-26 14:32:00,14,138.02,Fashion,US,credit_card,Visa,desktop,Chrome,380,1,3,0,129,gmail.com,0,0
TXN1006808,2023-05-04 17:11:00,17,58.39,Fashion,DE,credit_card,Mastercard,tablet,Safari,151,1,4,0,81,gmail.com,0,0
TXN1004704,2023-01-30 13:10:00,13,61.17,Fashion,FR,credit_card,Discover,desktop,Chrome,113,1,2,0,125,icloud.com,0,0
TXN1003869,2023-06-01 08:45:00,8,226.43,Travel,IN,debit_card,Discover,desktop,Safari,118,1,2,0,118,outlook.com,0,0
TXN1001655,2023-10-27 14:15:00,14,32.6,Fashion,US,debit_card,Amex,mobile,Edge,197,2,1,0,115,gmail.com,1,0
TXN1003187,2023-09-29 12:23:00,12,79.52,Software,UK,debit_card,Mastercard,desktop,Chrome,1117,1,2,1,79,hotmail.com,0,0
TXN1000683,2023-01-01 16:10:00,16,46.35,Software,BR,digital_wallet,Amex,desktop,Safari,1158,1,2,0,112,hotmail.com,0,0
TXN1004170,2023-05-11 13:15:00,13,142.43,Fashion,US,credit_card,Mastercard,mobile,Chrome,1856,1,3,0,90,outlook.com,0,0
TXN1004477,2023-06-22 14:19:00,14,360.29,Electronics,CN,debit_card,Discover,mobile,Unknown,379,1,3,0,107,gmail.com,0,0
TXN1000461,2023-12-16 07:00:00,7,171.46,Jewelry,UK,credit_card,Discover,desktop,Chrome,372,3,2,0,109,yahoo.com,0,0
TXN1005764,2023-04-04 16:45:00,16,527.73,Jewelry,RU,debit_card,Discover,mobile,Chrome,219,1,2,0,41,gmail.com,0,0
TXN1007522,2023-07-08 16:07:00,16,72.24,Fashion,US,digital_wallet,Mastercard,mobile,Edge,62,1,2,0,69,icloud.com,0,0
TXN1004502,2023-01-10 13:18:00,13,168.31,Electronics,US,credit_card,Mastercard,desktop,Chrome,142,1,1,0,130,outlook.com,0,0
TXN1009709,2023-09-17 17:41:00,17,335.23,Electronics,US,debit_card,Mastercard,mobile,Chrome,70,1,1,0,88,icloud.com,0,0
TXN1000318,2023-03-02 06:49:00,6,49.7,Gift Cards,BR,prepaid_card,Visa,mobile,Chrome,41,10,3,0,3,hotmail.com,0,1
TXN1001145,2023-09-26 11:21:00,11,446.41,Electronics,US,debit_card,Discover,desktop,Safari,309,1,1,1,167,icloud.com,0,0
TXN1005094,2023-01-14 20:09:00,20,105.12,Gaming,RU,credit_card,Mastercard,desktop,Chrome,595,1,1,0,74,yahoo.com,0,0
TXN1001393,2023-03-23 18:01:00,18,90.21,Gaming,FR,debit_card,Discover,mobile,Chrome,1520,2,1,1,60,icloud.com,0,0
TXN1006623,2023-04-10 10:43:00,10,28.04,Gift Cards,UK,debit_card,Mastercard,mobile,Chrome,25,1,1,0,34,yahoo.com,0,0
TXN1001501,2023-07-08 11:00:00,11,38.88,Gaming,US,credit_card,Discover,mobile,Chrome,187,3,3,0,99,yahoo.com,0,0
TXN1006408,2023-04-24 18:41:00,18,263.1,Electronics,IN,debit_card,Visa,desktop,Firefox,1370,1,1,0,29,icloud.com,0,0
TXN1000376,2023-10-09 09:30:00,9,54.7,Fashion,UK,credit_card,Discover,desktop,Safari,784,1,1,1,105,hotmail.com,0,0
TXN1000410,2023-02-07 20:51:00,20,389.19,Travel,US,credit_card,Visa,mobile,Chrome,68,1,1,0,90,hotmail.com,1,0
TXN1001660,2023-06-25 20:20:00,20,117.92,Fashion,FR,debit_card,Discover,mobile,Chrome,278,1,3,0,75,hotmail.com,0,0
TXN1003151,2023-10-24 07:16:00,7,363.88,Travel,BR,debit_card,Amex,mobile,Chrome,501,1,2,0,102,gmail.com,0,0
TXN1001623,2023-07-04 20:25:00,20,38.01,Fashion,US,digital_wallet,Visa,desktop,Firefox,906,1,2,0,154,outlook.com,0,0
TXN1005609,2023-08-08 16:40:00,16,104.32,Fashion,US,credit_card,Discover,mobile,Chrome,716,1,1,0,161,outlook.com,0,0
TXN1008532,2023-09-17 16:29:00,16,134.77,Fashion,US,digital_wallet,Visa,mobile,Safari,376,1,2,0,95,outlook.com,0,0
TXN1005802,2023-11-15 07:50:00,7,41.17,Gift Cards,US,debit_card,Mastercard,mobile,Chrome,255,2,2,0,124,hotmail.com,0,0
TXN1005306,2023-12-02 11:31:00,11,60.89,Gift Cards,UK,credit_card,Visa,desktop,Firefox,190,3,2,0,108,gmail.com,1,0
TXN1007086,2023-06-24 18:38:00,18,156.04,Gaming,US,credit_card,Visa,desktop,Unknown,1719,1,4,0,97,icloud.com,0,0
TXN1008897,2023-11-17 16:34:00,16,73.18,Fashion,US,prepaid_card,Mastercard,desktop,Safari,1549,1,1,0,203,icloud.com,0,0
TXN1007488,2023-10-20 08:00:00,8,154.16,Travel,RU,digital_wallet,Discover,tablet,Safari,64,1,2,0,106,gmail.com,0,0
TXN1009615,2023-05-22 06:01:00,6,137.53,Fashion,FR,credit_card,Amex,desktop,Unknown,1672,1,1,0,23,icloud.com,0,0
TXN1009217,2023-05-17 09:59:00,9,99.01,Gift Cards,DE,prepaid_card,Mastercard,mobile,Chrome,787,1,1,0,85,hotmail.com,0,0
TXN1001672,2023-09-16 08:02:00,8,186.1,Software,BR,credit_card,Amex,desktop,Chrome,395,1,6,0,89,gmail.com,0,0
TXN1002358,2023-03-13 12:36:00,12,34.63,Gift Cards,US,debit_card,Amex,desktop,Chrome,408,1,1,0,163,yahoo.com,0,0
TXN1008467,2023-02-18 18:16:00,18,83.18,Fashion,FR,debit_card,Discover,desktop,Firefox,180,1,3,0,137,yahoo.com,0,0
TXN1000274,2023-01-07 03:01:00,3,380.18,Electronics,CN,credit_card,Discover,tablet,Unknown,38,10,3,1,23,mailinator.com,1,1
TXN1002473,2023-12-19 15:28:00,15,1685.01,Luxury,US,debit_card,Mastercard,mobile,Chrome,787,1,2,0,118,outlook.com,0,0
TXN1005489,2023-12-25 11:30:00,11,195.53,Jewelry,DE,credit_card,Amex,mobile,Safari,325,1,1,0,144,gmail.com,0,0
TXN1004771,2023-05-29 19:15:00,19,58.51,Software,RU,credit_card,Discover,tablet,Chrome,50,2,1,0,100,outlook.com,1,0
TXN1002107,2023-05-26 18:29:00,18,66.67,Software,US,credit_card,Amex,desktop,Chrome,172,1,1,0,50,outlook.com,1,0
TXN1007500,2023-10-19 06:59:00,6,264.15,Electronics,BR,credit_card,Mastercard,desktop,Chrome,298,2,1,0,120,outlook.com,0,0
TXN1004414,2023-01-31 15:39:00,15,857.89,Luxury,DE,credit_card,Mastercard,mobile,Safari,468,1,1,0,160,icloud.com,0,0
TXN1008138,2023-01-14 18:24:00,18,638.71,Travel,US,credit_card,Visa,mobile,Chrome,707,2,5,0,127,icloud.com,0,0
TXN1008660,2023-11-07 12:45:00,12,169.6,Travel,FR,digital_wallet,Amex,desktop,Safari,966,3,1,0,127,hotmail.com,0,0
TXN1008239,2023-03-21 12:56:00,12,62.72,Software,UK,digital_wallet,Visa,desktop,Firefox,951,1,2,0,57,icloud.com,0,0
TXN1002417,2023-01-21 10:04:00,10,163.98,Electronics,US,credit_card,Amex,desktop,Chrome,397,1,1,0,12,gmail.com,0,0
TXN1008771,2023-08-13 11:33:00,11,175.79,Electronics,BR,credit_card,Mastercard,desktop,Chrome,96,1,1,0,98,gmail.com,0,0
TXN1002236,2023-02-24 09:59:00,9,61.8,Fashion,RU,credit_card,Visa,mobile,Chrome,34,1,3,0,59,hotmail.com,0,0
TXN1003767,2023-12-18 17:41:00,17,47.37,Fashion,UK,debit_card,Visa,desktop,Chrome,522,1,1,0,104,hotmail.com,0,0
TXN1009791,2023-05-17 14:43:00,14,45.09,Fashion,UK,debit_card,Mastercard,tablet,Chrome,69,1,1,1,164,outlook.com,0,0
TXN1009989,2023-12-17 09:52:00,9,54.26,Gift Cards,US,credit_card,Discover,desktop,Chrome,401,1,3,0,86,outlook.com,0,0
TXN1009965,2023-09-17 13:38:00,13,651.97,Luxury,CN,prepaid_card,Discover,tablet,Chrome,644,1,1,0,144,outlook.com,0,0
TXN1007323,2023-02-20 11:32:00,11,58.14,Fashion,US,debit_card,Amex,desktop,Safari,1693,1,2,0,69,hotmail.com,0,0
TXN1001383,2023-07-21 15:48:00,15,66.71,Gaming,US,debit_card,Discover,tablet,Chrome,301,1,3,1,99,yahoo.com,0,0
TXN1003101,2023-03-17 08:35:00,8,1524.71,Travel,FR,credit_card,Amex,tablet,Safari,61,1,1,0,168,yahoo.com,0,0
TXN1003921,2023-11-08 14:46:00,14,229.86,Electronics,US,credit_card,Mastercard,mobile,Chrome,266,1,1,0,133,gmail.com,0,0
TXN1006685,2023-02-15 12:51:00,12,780.05,Electronics,US,credit_card,Discover,desktop,Chrome,259,3,1,0,87,hotmail.com,0,0
TXN1003194,2023-10-09 11:59:00,11,686.24,Travel,RU,credit_card,Mastercard,mobile,Safari,186,1,1,0,125,icloud.com,0,0
TXN1001941,2023-04-01 09:29:00,9,189.7,Electronics,UK,debit_card,Mastercard,mobile,Unknown,396,1,1,0,84,yahoo.com,0,0
TXN1007713,2023-05-28 14:15:00,14,387.54,Electronics,UK,credit_card,Discover,tablet,Chrome,783,1,2,0,134,gmail.com,0,0
TXN1004896,2023-03-27 20:55:00,20,142.0,Fashion,US,credit_card,Discover,desktop,Chrome,464,1,1,0,30,hotmail.com,0,0
TXN1004782,2023-03-28 18:44:00,18,94.66,Fashion,FR,credit_card,Discover,desktop,Unknown,1142,1,2,0,53,icloud.com,0,0
TXN1001496,2023-03-06 12:40:00,12,45.41,Fashion,US,digital_wallet,Discover,tablet,Chrome,1025,1,1,0,158,hotmail.com,0,0
TXN1001957,2023-07-21 22:53:00,22,103.69,Fashion,CN,credit_card,Amex,tablet,Chrome,99,1,4,1,137,icloud.com,0,0
TXN1009171,2023-12-23 08:30:00,8,160.15,Jewelry,UK,credit_card,Mastercard,mobile,Chrome,968,2,1,0,111,gmail.com,0,0
TXN1009745,2023-06-23 16:06:00,16,271.94,Gaming,US,debit_card,Discover,desktop,Chrome,294,1,3,0,109,yahoo.com,1,0
TXN1007332,2023-12-31 14:18:00,14,66.64,Fashion,US,debit_card,Mastercard,mobile,Safari,239,2,2,1,63,hotmail.com,1,0
TXN1007949,2023-06-27 17:38:00,17,80.49,Software,UK,debit_card,Discover,desktop,Chrome,188,1,3,0,134,hotmail.com,0,0
TXN1003017,2023-10-02 08:17:00,8,495.08,Travel,DE,debit_card,Amex,desktop,Firefox,272,1,2,0,90,gmail.com,0,0
TXN1006746,2023-01-19 13:21:00,13,276.24,Electronics,US,digital_wallet,Amex,desktop,Chrome,393,1,2,0,119,yahoo.com,0,0
TXN1000513,2023-12-09 12:31:00,12,62.13,Gift Cards,DE,credit_card,Discover,mobile,Firefox,123,1,4,0,111,gmail.com,0,0
TXN1003934,2023-09-02 11:10:00,11,1069.4,Luxury,FR,debit_card,Amex,mobile,Chrome,862,1,2,1,107,yahoo.com,0,0
TXN1003025,2023-03-05 09:06:00,9,228.98,Electronics,CN,debit_card,Visa,desktop,Chrome,117,1,1,0,94,outlook.com,0,0
TXN1001199,2023-11-26 18:25:00,18,106.15,Fashion,FR,credit_card,Amex,desktop,Chrome,265,1,2,0,113,icloud.com,0,0
TXN1005028,2023-06-03 15:11:00,15,35.63,Fashion,US,digital_wallet,Mastercard,desktop,Chrome,947,1,3,0,62,yahoo.com,0,0
TXN1009784,2023-01-30 15:41:00,15,865.85,Electronics,UK,digital_wallet,Visa,desktop,Chrome,117,1,1,0,101,hotmail.com,0,0
TXN1000921,2023-11-27 13:08:00,13,49.37,Gaming,BR,credit_card,Discover,mobile,Chrome,993,2,1,0,116,outlook.com,0,0
TXN1004649,2023-10-09 11:20:00,11,525.7,Luxury,MA,credit_card,Discover,desktop,Chrome,66,1,7,0,118,icloud.com,0,0
TXN1005332,2023-01-16 15:52:00,15,281.29,Electronics,US,debit_card,Mastercard,desktop,Chrome,195,1,3,0,2,hotmail.com,0,0
TXN1001076,2023-04-13 17:24:00,17,91.3,Gaming,FR,credit_card,Mastercard,desktop,Safari,246,1,2,0,76,gmail.com,0,0
TXN1006768,2023-08-19 13:57:00,13,89.73,Fashion,US,credit_card,Amex,mobile,Safari,649,1,1,0,68,outlook.com,0,0
TXN1009410,2023-10-07 11:58:00,11,147.93,Jewelry,FR,debit_card,Discover,mobile,Chrome,1166,1,1,0,102,outlook.com,0,0
TXN1001671,2023-04-10 16:45:00,16,116.69,Software,US,credit_card,Discover,desktop,Chrome,1497,2,2,0,134,icloud.com,0,0
TXN1000474,2023-06-25 14:46:00,14,62.2,Gift Cards,US,debit_card,Visa,mobile,Chrome,458,1,1,0,88,icloud.com,0,0
TXN1009186,2023-05-04 18:55:00,18,91.29,Fashion,US,credit_card,Visa,mobile,Edge,15,2,2,0,54,yahoo.com,0,0
TXN1008839,2023-10-10 14:53:00,14,93.01,Gift Cards,US,debit_card,Discover,mobile,Safari,337,5,2,0,111,outlook.com,0,0
TXN1005758,2023-03-05 14:09:00,14,282.2,Electronics,IN,digital_wallet,Visa,desktop,Chrome,178,1,4,0,55,hotmail.com,0,0
TXN1006297,2023-08-29 14:07:00,14,369.43,Jewelry,DE,credit_card,Amex,desktop,Unknown,293,1,3,0,48,outlook.com,0,0
TXN1002478,2023-12-22 14:08:00,14,1148.56,Travel,US,digital_wallet,Mastercard,desktop,Chrome,648,1,3,0,106,hotmail.com,0,0
TXN1005493,2023-03-22 19:57:00,19,66.77,Fashion,DE,credit_card,Amex,mobile,Chrome,253,1,2,0,86,yahoo.com,0,0
TXN1003914,2023-10-31 13:49:00,13,42.58,Gift Cards,FR,credit_card,Mastercard,tablet,Chrome,479,3,4,0,128,yahoo.com,0,0
TXN1002138,2023-10-22 17:15:00,17,222.89,Travel,US,debit_card,Visa,desktop,Chrome,242,2,3,0,101,icloud.com,0,0
TXN1005454,2023-10-06 13:13:00,13,98.27,Software,FR,credit_card,Visa,desktop,Chrome,1160,1,2,0,75,yahoo.com,0,0
TXN1005379,2023-03-09 06:01:00,6,25.66,Gift Cards,FR,prepaid_card,Mastercard,mobile,Firefox,336,1,1,0,89,outlook.com,0,0
TXN1008985,2023-06-01 16:31:00,16,52.45,Fashion,UK,digital_wallet,Discover,desktop,Chrome,1821,1,1,0,139,hotmail.com,0,0
TXN1004023,2023-03-19 18:40:00,18,52.29,Fashion,FR,digital_wallet,Discover,desktop,Chrome,9,2,3,0,48,outlook.com,0,0
TXN1003485,2023-09-16 13:06:00,13,30.57,Fashion,UK,credit_card,Discover,desktop,Chrome,1029,1,1,0,98,outlook.com,0,0
TXN1002455,2023-12-01 14:24:00,14,75.22,Software,RU,credit_card,Discover,mobile,Firefox,163,1,1,0,121,yahoo.com,0,0
